Source,RA_ICRS,DEC_ICRS,e_RA_ICRS,e_DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,RV,e_VR,Gmag,e_Gmag,Mass_Flame
117548960702080,45.326504582755405,0.912516327320688,0.16594840586185455,0.1453520953655243,-4.6134487661256935,0.22874104976654053,-3.040131041593894,0.1829831302165985,2.082749536091002,0.18002144992351532,0.0,0.0,18.754793167114258,0.0025928371166295296,0.75
117579025070976,45.29934402525448,0.910324918701141,0.03250863030552864,0.028630992397665977,2.0973383989989443,0.04107053950428963,-16.900459449474088,0.0352846160531044,1.5161356535434032,0.0355190709233284,0.0,0.0,15.742188453674316,0.0004895425257717637,0.7405341267585754
117617680375552,45.30128623439104,0.922421164593907,3.794297933578491,2.7768383026123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.474893569946289,0.0018409485272878566,0.75
117716464205696,45.21025709118131,0.8698049625180844,1.2000541687011719,1.3845646381378174,39.82971544351527,1.9367557764053345,-14.586337697577868,1.8616057634353638,0.0,1.5037498474121094,0.0,0.0,20.76061248779297,0.02029064231393856,0.75
117785183684608,45.2360877861864,0.8860249117965693,0.2753380239009857,0.26822447776794434,-3.366666315418827,0.38814517855644226,-38.97822416250544,0.3144959807395935,3.3508324728278995,0.3092007339000702,0.0,0.0,19.332290649414062,0.00404004431574586,0.75
117819543235200,45.245242796627934,0.8973453395184825,2.1707510948181152,3.1584420204162598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77391815185547,0.01612750443643675,0.75
117892558088192,45.23983419671815,0.9046820075076412,0.04550964757800102,0.04233847185969353,11.167589787475862,0.05805055424571037,-8.333043892439933,0.05235811322927475,1.1249277763900773,0.05059705302119255,0.0,0.0,16.112972259521484,0.0005685083135506505,0.7350892424583435
118025701857280,45.19944529569773,0.909969956702562,0.44185876846313477,0.44192466139793396,12.758427208081041,0.6591696739196777,-23.74008669110238,0.5759257674217224,1.965346324454267,0.5026417374610901,0.0,0.0,19.946134567260742,0.005967162724439062,0.75
118060061406080,45.2096427774944,0.9052754063265237,0.10230683535337448,0.10137846320867538,14.692580198725153,0.13691967725753784,3.0926670947573665,0.12251636385917664,1.0036654314663922,0.11875789612531662,0.0,0.0,18.00659942626953,0.0015031991783610236,0.6074374318122864
118094421147264,45.232629861493685,0.9118264317780773,0.20397594571113586,0.21319308876991272,0.8927298613350276,0.2801072895526886,-9.611483610694357,0.25176572799682617,0.7184377125976481,0.24432902038097382,0.0,0.0,19.058313369750977,0.00289578610278593,0.75
118098716518528,45.22819468622174,0.9082097212099127,0.79481041431427,0.849805474281311,13.091803179497983,1.3624911308288574,4.6756645373454635,1.1033591032028198,2.316862348768577,0.9139977097511292,0.0,0.0,20.666349411010742,0.010985284366251933,0.75
118128780885376,45.20391785007929,0.9113096392855202,0.11864189803600311,0.11850766837596893,-0.2765358106990402,0.16089004278182983,-0.007600809061576643,0.14909906685352325,0.0,0.13397425413131714,0.0,0.0,18.181459426879883,0.014702737880609957,0.75
118163140630272,45.21917929291951,0.9319117413146806,0.38348615169525146,0.3662046194076538,-0.03405257718874847,0.5394414067268372,-2.7938417062291627,0.4544835090637207,0.39664427516677514,0.43541768193244934,0.0,0.0,19.86662483215332,0.00505489507933317,0.75
118167435994624,45.217971015515595,0.9287137841480003,0.23580586910247803,0.24051257967948914,20.2333354329958,0.339341402053833,-26.752294967557912,0.2947828471660614,1.3293699919645736,0.27537426352500916,0.0,0.0,19.21969985961914,0.003329409765174515,0.75
118300579579776,45.26161543691893,0.9197350449115105,0.10698352754116058,0.093898244202137,-0.19162184713075764,0.1470765918493271,-14.22103757611127,0.11626316606998444,0.9996263771046763,0.1181645467877388,0.0,0.0,17.543659210205078,0.0018662706345068992,0.6521208882331848
118300579581184,45.257795205181274,0.9242641938899583,0.03893491253256798,0.035121120512485504,-3.8317107157380006,0.051265738904476166,-16.674723911116402,0.0417092964053154,2.1552854249231093,0.04297248274087906,0.0,0.0,16.08382225036621,0.0006561191817067297,0.6918864250183105
118304875143040,45.26057914826888,0.921637241840792,2.5521275997161865,2.1488499641418457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.594314575195312,0.01682249254502097,0.75
118369299060992,45.29406777588756,0.9349204723256582,0.22142654657363892,0.2127596139907837,5.254715992337871,0.3140442371368408,-25.14506637585585,0.26592203974723816,2.3412014829485845,0.24927972257137299,0.0,0.0,19.044248580932617,0.0031577573346275364,0.75
118369299243520,45.291928667447344,0.9320324074642133,0.5248137712478638,0.5600566864013672,2.8930639882414653,0.7828935384750366,-3.826543458325462,0.7093617916107178,0.48741435087309665,0.6059263944625854,0.0,0.0,20.30213165283203,0.008423394995735927,0.75
118403658981504,45.2768014612512,0.9283375081215717,0.5046824216842651,0.5830295085906982,7.262671841841493,0.8158729076385498,-3.7883794038755934,0.7744011282920837,1.5738656155153339,0.6089262366294861,0.0,0.0,20.217546463012695,0.007716611767383522,0.75
118472378273152,45.23364789312641,0.9243360404297875,0.23190726339817047,0.23154449462890625,5.088687681463499,0.33484169840812683,-6.008266143540249,0.282039076089859,0.016804503108710362,0.27034008502960205,0.0,0.0,19.28818130493164,0.003588165797286044,0.75
118712896452096,45.26257796252752,0.9626326288793766,0.039256248623132706,0.03515855595469475,9.455882485204636,0.05236652120947838,-1.7530001620454383,0.04303678870201111,0.9357984616305749,0.044353000819683075,0.0,0.0,16.205547332763672,0.0006249263497639232,0.8080294728279114
118712898302336,45.265938201778695,0.9555226199135117,3.1997790336608887,3.0837976932525635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.911407470703125,0.01770064490323561,0.75
118747256348544,45.09363361081264,0.8332977200411463,0.47960206866264343,0.500677227973938,-1.704243560028612,0.5991225838661194,-5.929911494947631,0.6196204423904419,1.4461121717577712,0.556218147277832,0.0,0.0,19.985923767089844,0.00729609730520112,0.75
118815977442944,45.07015870212147,0.8397652720492976,1.0844331979751587,1.096763253211975,1.1228871457619065,1.3324005603790283,-7.476952174263359,1.444933533668518,0.0,1.2647815942764282,0.0,0.0,20.738801956176758,0.013390748148189986,0.75
118820271092736,45.069324255277685,0.8394069692409408,4.10203218460083,3.3370821475982666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.096052169799805,0.01880643189582278,0.75
118884695112704,45.117747329962754,0.8499879087928062,0.15586087107658386,0.14554810523986816,8.177473429868972,0.18503902852535248,-4.656795803444669,0.1729843020439148,0.0,0.17960117757320404,0.0,0.0,18.44576644897461,0.0025497362621549067,0.75
118888990506624,45.1067863126791,0.8510025960785107,0.09093645215034485,0.08623621612787247,4.679301086044998,0.12070237100124359,-11.527010719977575,0.10746423900127411,1.2882102293453568,0.10231419652700424,0.0,0.0,17.669628143310547,0.0017143196288288822,0.75
118987774524672,45.1042646736069,0.8658936423090416,0.2715086340904236,0.269622266292572,7.907168881672931,0.3575536906719208,-52.487587447631824,0.3383820354938507,1.3247082949952953,0.31577640771865845,0.0,0.0,19.263505935668945,0.004029882018596734,0.75
119022134258560,45.06323504980722,0.8452651134315741,1.0214930772781372,1.0329861640930176,1.2121613019794415,1.4986116886138916,-5.71157472861666,1.4705244302749634,0.0,1.3190656900405884,0.0,0.0,20.538984298706055,0.01413757132526151,0.75
119060788518912,45.07255635393083,0.8601373320240351,0.34087038040161133,0.3339444398880005,0.6722066476543864,0.4363669753074646,-4.543105507751412,0.404967337846756,0.9615204482959975,0.38527485728263855,0.0,0.0,19.65804672241211,0.005631434233343581,0.75
119159573215872,45.08145665894786,0.8652642465869577,0.5450389385223389,0.4919701814651489,2.594591304442658,0.7036647796630859,-6.8032123855088145,0.5987197756767273,0.3466211766671,0.5914862155914307,0.0,0.0,20.04472541809082,0.006641805806278316,0.75
119262652242944,45.083494159500475,0.8828844433908168,0.2576465904712677,0.24710014462471008,2.0098149356335577,0.3374909460544586,-8.379047711904315,0.3077133297920227,0.8754417586713228,0.2873689830303192,0.0,0.0,19.24793243408203,0.003986506612543648,0.75
119262652243200,45.092032400030575,0.8835920422277218,0.16104549169540405,0.1563756763935089,0.6278753516072961,0.20680135488510132,-3.392449961536459,0.19389262795448303,1.1807021225526821,0.18242037296295166,0.0,0.0,18.57720947265625,0.0024068012239696177,0.75
119262654052096,45.09069447721616,0.8926470592812005,1.625738263130188,1.2073057889938354,0.25803655225488176,2.883242607116699,-2.2252643961439422,1.8484264612197876,0.0,1.298173189163208,0.0,0.0,20.75340461730957,0.015936211003704993,0.75
119297011976320,45.13566316764885,0.8646441575120388,0.40795791149139404,0.43767479062080383,2.932831542962413,0.53560471534729,-6.438175007007646,0.5525522232055664,0.5640854175522879,0.4983489215373993,0.0,0.0,19.80311393737793,0.0061946862017872445,0.75
119335667298176,45.14034695954415,0.8813430340158788,7.616798400878906,7.289988994598389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.831214904785156,0.02851761802592895,0.75
119365731647232,45.1195259896109,0.8693839405056969,0.49414029717445374,0.4764106571674347,-0.4138902665441314,0.6781505942344666,2.5549681096539776,0.6372183561325073,1.3271132972617963,0.5573219656944275,0.0,0.0,20.119462966918945,0.006728252485323429,0.75
119468810676480,45.17015791674066,0.8966086279333757,0.7681633830070496,0.922164261341095,-1.6603883727311208,1.4543094635009766,-1.4839099385042955,1.383383870124817,1.130356538157077,1.1024614572525024,0.0,0.0,20.475461959838867,0.01115501281660017,0.75
119468810918912,45.17381661615793,0.894522369840951,0.593711256980896,0.5972719192504883,17.404455522519463,0.8851233720779419,-9.001268390565519,0.7282532453536987,1.371754401297118,0.6965683102607727,0.0,0.0,20.19489860534668,0.00843358440752416,0.75
119537530344832,45.147210448095905,0.9075289178827162,0.4134710133075714,0.41332322359085083,11.142965177566296,0.6239151954650879,-12.964064203753692,0.533152163028717,0.858457241720609,0.46464723348617554,0.0,0.0,19.874391555786133,0.0056851812867777084,0.75
119537531950080,45.149285390761854,0.907593957843777,1.1261367797851562,1.6167426109313965,10.190792703855482,1.7736971378326416,-11.701690621988565,2.241716146469116,1.1525164376150894,1.387523889541626,0.0,0.0,20.75504493713379,0.015354528942827654,0.75
119606249819520,45.12737185897136,0.8959075807679993,0.428148090839386,0.4365587830543518,5.896605218852347,0.645206868648529,1.0660873802929687,0.5542102456092834,0.7326917297763147,0.4754372537136078,0.0,0.0,19.959327697753906,0.007001357255602797,0.75
119679263798272,45.10763057815745,0.9097803140067805,0.42542925477027893,0.43198367953300476,2.5052975620471223,0.617188572883606,-13.648291730726255,0.5589358806610107,0.14314872846460955,0.5014795660972595,0.0,0.0,19.93580436706543,0.005977788775048705,0.75
119713624419840,45.13044813768175,0.8992149462259775,0.2680834233760834,0.2762986421585083,-0.9291266923780368,0.40460851788520813,0.035317297583947846,0.3524234890937805,0.28958751649164016,0.31377601623535156,0.0,0.0,19.289508819580078,0.00799129173281063,0.75
